SleepTime,MoodScore,ActivityTime,Caffeine,PhoneTime,PM10,Temp,Humidity,profile_type
6.691614948835303,65.46683329830333,6.312290963494319,2,4.6356167163132165,35,29.1,72.1,caffeine_sensitive
9.390584381363293,74.52524260362567,4.604430675162688,0,5.385221908871925,25,29.1,68.9,caffeine_sensitive
8.602009029240502,70.72908398045324,3.0245768873308156,1,4.571446707590065,25,28.3,71.8,caffeine_sensitive
9.399896516829587,71.93342014519615,5.955690189238945,2,5.255609131755717,23,29.5,69.8,caffeine_sensitive
8.911023332318221,69.01692726730933,1.966293596458164,1,4.21772756885743,19,27.6,80.3,caffeine_sensitive
10.0,70.15499576824118,6.239728837664732,1,4.546385967534049,12,24.8,91.3,caffeine_sensitive
8.595397745268679,84.15464632494412,4.278362286796712,0,3.5917953560065157,5,25.1,84.8,caffeine_sensitive
9.171757038168417,67.23580520538307,4.863948577311324,0,4.966738788906481,9,26.5,77.9,caffeine_sensitive
9.448685993399323,80.81687406455899,7.236600677950536,1,3.545051861800058,37,26.4,72.3,caffeine_sensitive
9.882107296061413,75.86265892464642,6.410620059163363,0,4.717833915218915,26,26.1,75.0,caffeine_sensitive
9.743260012808802,68.7705974909928,1.92489256144825,2,4.679595546996536,13,22.7,87.5,caffeine_sensitive
8.964903661423628,69.88625165431606,5.416417100480582,2,3.3725782706344365,15,23.9,89.6,caffeine_sensitive
8.545491519268856,79.91557370851379,5.255859409165065,0,2.680943007930133,17,22.8,88.0,caffeine_sensitive
8.183834221836415,65.15525406500124,2.6369457368273057,0,3.779726948252893,20,23.9,76.9,caffeine_sensitive
9.833929781539712,73.35804762017025,4.14762791665257,2,4.846223873244866,25,24.5,70.6,caffeine_sensitive
9.31709867142783,75.3386167906594,6.3801732791883286,1,3.8426694006465407,27,25.4,63.9,caffeine_sensitive
10.0,72.48255282759179,5.567441185797594,2,4.990532207585843,16,25.8,77.8,caffeine_sensitive
10.0,85.06055225564337,8.837971232608162,1,4.3537437050695145,16,27.0,79.9,caffeine_sensitive
8.823336496715159,70.46743489122566,3.632375412357258,1,2.5789993827350606,16,28.5,69.5,caffeine_sensitive
8.551330957495253,62.079736450702995,1.742613380088872,2,4.661500395680593,15,27.9,65.1,caffeine_sensitive
9.62647532068301,72.20463305342567,5.033763928284088,1,4.445514926373466,16,26.3,54.8,caffeine_sensitive
10.0,90.93785125546437,8.302690543899882,1,4.012935020889855,16,25.3,60.3,caffeine_sensitive
8.41594370207535,70.20922883828344,4.324655347800168,0,4.168302173824885,28,25.8,66.3,caffeine_sensitive
9.004698473445153,78.26550018495873,5.435722440153985,2,3.56117752965844,34,25.7,68.1,caffeine_sensitive
8.723783888404666,74.16994766506042,5.899437150365742,2,4.082848204182925,29,25.5,67.3,caffeine_sensitive
9.996592990731038,72.0686587441787,3.4599557163846857,1,5.042033412756105,28,25.7,69.8,caffeine_sensitive
8.712063535012025,65.97002782076896,3.548111379425235,0,3.7778359462889375,21,22.1,84.5,caffeine_sensitive
9.073454948114488,72.9205868837838,4.901913219930788,0,4.773588635814401,6,23.4,72.4,caffeine_sensitive
9.344439194703524,79.57477685872615,3.8065527464562634,1,5.757423296058005,8,22.3,82.3,caffeine_sensitive
7.812494800589288,65.6247420397542,0.8672748077717638,0,4.156846012401253,10,23.9,87.8,caffeine_sensitive
8.081039465445828,51.25398825034661,3.187740768752106,1,4.457156474232449,12,24.7,84.8,caffeine_sensitive
8.626975942947961,64.11265365181681,1.192758989556725,2,6.440648658948019,16,24.7,79.1,caffeine_sensitive
9.452086525942239,70.83260352115596,4.251679887195501,1,5.185568756364484,26,24.1,81.1,caffeine_sensitive
9.771988345873856,76.86353368885304,5.336492200013486,1,4.390918145049978,19,20.6,90.4,caffeine_sensitive
9.410568401630652,78.83548186127358,5.324888195259453,1,2.8293994192858927,9,20.1,70.9,caffeine_sensitive
9.672845525901606,64.34137878021811,5.024781562163019,2,3.975856896195188,19,20.5,68.4,caffeine_sensitive
9.463911923664593,74.18238639377812,3.9897049282173564,1,4.030979183082593,16,21.8,63.9,caffeine_sensitive
10.0,67.91708173881958,5.667576850228988,1,3.668353553572026,10,21.8,56.4,caffeine_sensitive
7.0608516528035015,58.240530531920705,4.433245585109325,1,3.806854205107375,11,21.6,66.4,caffeine_sensitive
9.5269337193645,72.91622520681646,4.084124977082439,2,5.377128267761379,4,19.9,95.8,caffeine_sensitive
9.737381189024063,72.96626150234026,4.891849721993546,2,3.8542060979586066,9,21.5,90.1,caffeine_sensitive
8.046813519047207,70.37769730407935,6.23638143185787,0,2.10232599871525,44,22.7,78.3,caffeine_sensitive
9.140099037289374,80.18869366308185,4.826375391227158,0,5.4103918272823375,28,21.1,61.5,caffeine_sensitive
10.0,79.62549184153796,6.078291144265672,2,5.6252437059549845,26,19.7,77.0,caffeine_sensitive
8.754802560277778,76.52012164416459,3.9203143157227798,2,3.4625346100238974,24,18.4,59.5,caffeine_sensitive
8.865688849952758,69.04924315142873,4.442238684201179,0,5.876242360137727,17,18.2,53.8,caffeine_sensitive
9.1482933598278,66.75138957088669,4.531691591933073,1,3.460191853870221,19,17.5,66.3,caffeine_sensitive
9.396035655690971,73.999850435784,7.288334596525236,2,3.428846752002974,20,17.3,75.5,caffeine_sensitive
9.819815536415728,78.30005120290238,5.096071441494672,2,3.361678584175915,30,14.2,46.1,caffeine_sensitive
8.292439412792033,73.62092418463946,4.839506673546755,2,4.502070158811004,22,15.5,55.3,caffeine_sensitive
8.872139364946221,77.22490622316307,4.4808079950951685,0,4.3786227209925626,18,16.8,62.6,caffeine_sensitive
9.502717263329107,76.62006115189462,4.346513719826533,1,4.91724946334618,9,17.1,67.1,caffeine_sensitive
8.166093555777126,70.97049621382996,4.343194686350303,1,4.1860270258951315,10,17.4,68.1,caffeine_sensitive
8.90228914009328,60.75263323351291,3.34145906290846,1,3.07492305074991,16,17.1,67.1,caffeine_sensitive
8.762492625248603,69.02067203902686,2.6199751401805234,0,4.06176313090066,20,17.6,57.5,caffeine_sensitive
9.306733118618226,65.96252465734928,2.730130916316396,1,4.1116358072176915,26,17.5,62.4,caffeine_sensitive
10.0,82.74941384856358,5.246946813743241,1,5.016159426337706,33,17.5,69.6,caffeine_sensitive
7.987919132813513,51.89010735373315,3.558172462504645,2,3.1838843330881046,26,14.7,84.9,caffeine_sensitive
8.173265312232326,62.18592879425353,2.82760561783486,1,4.4112193048031765,23,16.1,80.0,caffeine_sensitive
9.1743063277897,77.45814460646186,5.345913036241106,0,6.83767770513663,43,14.7,57.0,caffeine_sensitive
10.0,71.33421563569853,7.255263411841058,2,6.440582835392959,34,13.8,55.6,caffeine_sensitive
9.626584523184416,70.94048381023504,2.803686706346249,2,2.936736622503007,31,15.7,67.0,caffeine_sensitive
7.859993462636496,70.05078626884212,6.335463100411064,0,3.2364880904027453,26,17.0,82.5,caffeine_sensitive
8.111446325639374,62.51434686395963,3.095114930668918,2,2.851237005060713,19,11.6,46.9,caffeine_sensitive
9.288037039172465,76.61235969321027,4.747467505685533,0,4.359792092600983,16,10.4,54.8,caffeine_sensitive
9.90123433306216,68.13065880888566,2.863380502807808,2,4.744202234322399,22,12.5,67.3,caffeine_sensitive
8.005173823610845,73.31032410167465,6.2011856559258955,0,2.0416317335394925,26,15.2,73.8,caffeine_sensitive
8.393270711708455,54.13198625265337,5.116395067469118,1,5.185268330293262,31,15.6,78.5,caffeine_sensitive
9.289945055967607,76.76278306042882,3.7292711136192436,0,3.6037566419067786,34,16.6,78.6,caffeine_sensitive
8.938432053107784,74.88671069635289,7.079435645399908,2,2.113020448730302,43,17.2,79.4,caffeine_sensitive
8.198711337412679,60.90030084945788,4.696526793580117,1,3.437193647287774,26,15.7,71.1,caffeine_sensitive
9.134542940305991,73.17528768664631,5.514580622568874,1,4.339825285933281,35,14.2,62.9,caffeine_sensitive
9.600859369596499,80.98752453218468,5.04951801274108,2,3.7293065622354646,28,14.9,61.6,caffeine_sensitive
9.232672656195643,76.06516707697901,4.678995407063001,0,5.202480921745954,39,15.1,72.0,caffeine_sensitive
7.503476144482766,68.09590840030255,3.8639822744758936,0,3.9047520389298866,47,16.5,76.0,caffeine_sensitive
9.408801947906046,64.64359442921817,4.073747765106737,2,3.4688328631670524,49,19.0,81.8,caffeine_sensitive
8.498066961341285,73.63055569216955,3.5452547437951605,2,2.605327134684269,39,20.8,70.9,caffeine_sensitive
9.211414702982864,58.32248994987116,1.3105522491761281,1,4.960570113545049,33,19.5,83.3,caffeine_sensitive
9.765709959221848,82.06266787870729,7.10549072608349,1,5.71435465148558,43,17.4,75.5,caffeine_sensitive
9.595881950400155,71.11342060997397,4.683083771259403,1,4.325383828900885,12,17.3,87.0,caffeine_sensitive
8.791796878453074,60.926079465162445,3.103397703055076,2,4.001956120882473,19,13.3,84.9,caffeine_sensitive
8.20551649845097,57.18023294035304,4.080353623733915,2,4.393250826960313,20,5.8,62.5,caffeine_sensitive
8.993597998032676,57.009607509427575,2.7898440013622596,0,6.981190328616192,24,8.4,55.1,caffeine_sensitive
9.580275998791514,77.97354405547497,4.919283918880964,2,3.5667404924432575,28,11.4,73.1,caffeine_sensitive
9.414754333708007,74.0978916130251,8.6576168362029,1,4.070139128490795,16,3.4,53.1,caffeine_sensitive
8.99721214099962,76.23041269559076,8.31683702562883,2,3.8006527323663035,18,1.7,47.9,caffeine_sensitive
9.278490627715236,72.6090136761198,7.191246596917193,1,3.8558637876711384,18,1.2,53.8,caffeine_sensitive
8.679715675755135,64.26112672918484,3.4104484103518597,0,3.650463579520659,22,2.0,54.0,caffeine_sensitive
9.791815738305168,76.414322212692,5.872573819101515,0,3.7853611683870554,26,5.0,66.1,caffeine_sensitive
8.368136589910879,53.505360835677905,3.9436101441519873,0,3.6621312299625672,43,7.0,71.4,caffeine_sensitive
9.566393305999943,74.19948380360566,4.341956055858913,2,4.581497487631474,47,6.6,85.0,caffeine_sensitive
9.728103516069941,72.68619757344706,4.743626042779721,2,4.024582248991697,18,1.6,59.3,caffeine_sensitive
8.943341109198709,63.203931339179185,3.0694926611034026,2,4.470082671978237,21,0.6,58.9,caffeine_sensitive
9.401629474271994,77.88239884118761,6.878375686531347,2,3.042871014454315,40,5.9,68.3,caffeine_sensitive
9.290035585598757,68.21739819322951,2.4637535518033196,1,4.679354211829575,30,6.2,58.4,caffeine_sensitive
