SleepTime,MoodScore,ActivityTime,Caffeine,PhoneTime,PM10,Temp,Humidity,profile_type
6.507560440462328,67.93459846123721,6.671947685084351,1,3.4387269983214956,35,29.1,72.1,env_sensitive_season
10.0,84.71481846611061,6.545109043588475,3,2.785078464852848,25,29.1,68.9,env_sensitive_season
8.543477010567003,66.34799202878477,5.478040509020947,1,4.610119249521459,25,28.3,71.8,env_sensitive_season
9.78587485714837,62.813391218460225,3.5728520976380818,2,3.9412884109313424,23,29.5,69.8,env_sensitive_season
9.786088815029991,77.93361307960693,4.516060652767975,2,5.0388695411070445,19,27.6,80.3,env_sensitive_season
9.301188181531131,65.41248919048098,4.281294753512545,0,4.558226704215293,12,24.8,91.3,env_sensitive_season
10.0,68.37070784480913,2.94959533176187,3,4.486101378253588,5,25.1,84.8,env_sensitive_season
10.0,65.23603297909665,5.487868860628676,1,6.0479648037750895,9,26.5,77.9,env_sensitive_season
9.880520415627865,67.2545625868832,5.6459270745608245,4,4.499488427943169,37,26.4,72.3,env_sensitive_season
9.230844566363324,81.54113605063921,6.1163648463208045,2,5.9319123516345575,26,26.1,75.0,env_sensitive_season
8.50368235938738,70.5143233062129,6.148505241523457,0,4.4291579962286525,13,22.7,87.5,env_sensitive_season
9.69795331914731,71.80740647355815,6.067385027844674,1,3.665664633268794,15,23.9,89.6,env_sensitive_season
10.0,71.94891886096255,6.865603998887465,1,5.322496337687735,17,22.8,88.0,env_sensitive_season
10.0,80.29894706817319,5.440962785244043,2,3.6502684919064614,20,23.9,76.9,env_sensitive_season
9.340628086400816,69.85824908473955,5.0241345622723435,2,3.482523503716627,25,24.5,70.6,env_sensitive_season
10.0,83.21731544991988,7.777609402121754,0,4.6301156512331385,27,25.4,63.9,env_sensitive_season
9.624327030461618,76.49073926074556,5.008159800151637,4,5.717928265840412,16,25.8,77.8,env_sensitive_season
8.798969266136623,70.6878224182684,5.1976926831455845,3,4.6620255082906255,16,27.0,79.9,env_sensitive_season
10.0,67.03521602118121,3.1151519145230884,0,4.55936884362509,16,28.5,69.5,env_sensitive_season
7.878492807218768,67.7516291426071,4.035779153465839,0,4.838030150318535,15,27.9,65.1,env_sensitive_season
7.800284019805336,53.76626806041385,7.202284544669369,3,4.414240926193996,16,26.3,54.8,env_sensitive_season
9.586464020633263,72.14096839552005,3.5790524925659577,4,4.435648754955009,16,25.3,60.3,env_sensitive_season
9.521079150017433,82.18852818405591,5.691917625852103,0,4.275622372845929,28,25.8,66.3,env_sensitive_season
9.45440585937656,73.65233498164106,5.539946028167065,2,5.822205349756897,34,25.7,68.1,env_sensitive_season
9.108834721250846,62.673884742901535,6.01658369055217,4,4.854151379214139,29,25.5,67.3,env_sensitive_season
8.126722607694598,69.79433696163571,4.0117434549689115,0,5.318680423254401,28,25.7,69.8,env_sensitive_season
10.0,79.87241869962025,7.288781255957089,4,4.373004802489816,21,22.1,84.5,env_sensitive_season
8.586693481989998,64.08975324408017,4.417175108243704,3,2.717324115422509,6,23.4,72.4,env_sensitive_season
8.167272480912523,65.44417955796264,7.5475384785228705,0,5.061362619023284,8,22.3,82.3,env_sensitive_season
8.592751246820336,57.80375049402181,2.582930015780245,0,2.978522287039989,10,23.9,87.8,env_sensitive_season
9.966888227376135,70.56216628646308,3.801360717354261,4,4.081453435145416,12,24.7,84.8,env_sensitive_season
9.331861517731566,57.34366564667979,3.574108818681946,4,5.596715077703021,16,24.7,79.1,env_sensitive_season
9.324291855231062,81.8888741520127,5.506770994244779,1,3.6725334257806543,26,24.1,81.1,env_sensitive_season
9.356630202214127,77.69227055605873,5.266654560904104,4,3.9581441713394763,19,20.6,90.4,env_sensitive_season
9.585581117142086,86.10974583761771,4.31816182198501,1,6.66579554977173,9,20.1,70.9,env_sensitive_season
9.323680470761989,73.35242590641153,6.219145245996417,4,3.35220350445849,19,20.5,68.4,env_sensitive_season
8.551476966107977,59.092246661090826,1.6395030931151333,3,3.7090342338565425,16,21.8,63.9,env_sensitive_season
8.262607826224588,70.55398077551656,1.2838108978726033,4,3.796005969850145,10,21.8,56.4,env_sensitive_season
7.856425080703956,59.70629523673937,2.769263020725716,1,4.519227066493366,11,21.6,66.4,env_sensitive_season
9.181113238000107,86.89967863138995,6.74208235601224,1,3.570012249981314,4,19.9,95.8,env_sensitive_season
8.988865065953096,69.29412289080076,1.6805796245092748,2,4.6514221498149535,9,21.5,90.1,env_sensitive_season
7.506316234171123,55.76723448885949,3.3701191105427912,1,3.7998933256117655,44,22.7,78.3,env_sensitive_season
9.787677512128331,87.10131974189896,6.451324118400689,0,6.024550115403268,28,21.1,61.5,env_sensitive_season
8.235147864856051,64.71895736041196,5.83204887160869,3,4.154807694646533,26,19.7,77.0,env_sensitive_season
9.726741617787827,70.0106049862266,2.424147230817555,3,5.7650212735577515,24,18.4,59.5,env_sensitive_season
8.33360782645744,71.24418922036584,7.330051143201148,0,3.196176363090234,17,18.2,53.8,env_sensitive_season
9.647304741494104,71.1632684384189,5.827003560705009,2,5.915872665024581,19,17.5,66.3,env_sensitive_season
9.416927858145653,84.0113811146512,7.278413806106519,1,3.451388272244837,20,17.3,75.5,env_sensitive_season
9.06037646295731,78.19522351386385,3.6561321056714284,1,7.085382122659899,30,14.2,46.1,env_sensitive_season
9.373400450596652,73.18751776236378,5.101170134311934,3,4.151089948889526,22,15.5,55.3,env_sensitive_season
9.284005320350847,69.66365856200021,2.0178444507685844,0,5.155333127292442,18,16.8,62.6,env_sensitive_season
9.514378765618025,75.02869113226151,5.558544912152385,1,5.849298937731371,9,17.1,67.1,env_sensitive_season
8.48323184391771,69.08237628086614,6.0772589658072835,1,5.326465826928382,10,17.4,68.1,env_sensitive_season
8.236747881016843,74.11109326858067,4.586036133167182,0,4.216399574063287,16,17.1,67.1,env_sensitive_season
8.331047048311339,79.00394077483125,3.7748923623043242,0,4.4504952174824775,20,17.6,57.5,env_sensitive_season
8.383123373993675,82.82962014916961,7.490149634849288,0,3.689187940307108,26,17.5,62.4,env_sensitive_season
8.93594226162474,64.40282537563354,2.7769948703785996,0,3.7460389316294753,33,17.5,69.6,env_sensitive_season
